XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Lyxor ETF MSCI EMU Small Cap,FR0010168773,Swap-based,Distributing,0.544741947,1.397604219,-0.61023160949688,4.178570722588297e-05,163.7992971,30.49745
Lyxor ETF MSCI EMU Value,FR0010168781,Swap-based,Distributing,2.994423614,4.156647697,-0.27960610754642945,0.0002296942784266151,146.9087862,39.10395
Lyxor ETF MSCI Europe,FR0010261198,Swap-based,Distributing,42.729853796,18.350824715,1.3284977356397794,0.003277693539771484,899.462489,13.8783
Lyxor ETF MSCI Greece,FR0010405431,Swap-based,Distributing,8.060685648,7.70980237,0.04551131937769748,0.0006183137766095416,37.81156626,121.26795
Lyxor ETF MSCI India,FR0010361683,Swap-based,Distributing,18.368948966,44.208363925,-0.5844915456006665,0.0014090332638555954,952.8220044000001,45.2837
Lyxor ETF MSCI Korea,FR0010361691,Swap-based,Distributing,3.193049601,8.215285945,-0.6113282456171403,0.00024493035008575983,106.3548,61.6414
Lyxor ETF MSCI Malaysia,FR0010397554,Swap-based,Distributing,1.732672555,0.2073283,7.357144466047327,0.00013290870750871808,19.26267,119.0875
Lyxor ETF MSCI Taiwan,FR0010444786,Swap-based,Distributing,1.34308211,0.50824911,1.6425665752764433,0.00010302425972123853,21.261188299999997,76.37565
Lyxor ETF MSCI USA,FR0010296061,Swap-based,Distributing,12.014379912,19.67450277,-0.3893426404493575,0.0009215911575529205,363.57923888,13.35005
Lyxor ETF MSCI World,FR0010315770,Swap-based,Distributing,15.671515966,9.5300852,0.6444255887659849,0.0012021203462435517,720.60653735,16.2653
Lyxor ETF Nasdaq-100,FR0007063177,Swap-based,Distributing,6.940551884,25.066450015,-0.7231138880915843,0.0005323912920751712,180.154627632,21.43925
Lyxor ETF New Energy,FR0010524777,Swap-based,Distributing,1.852721965,2.85249385,-0.3504904611801355,0.00014211737874566982,89.1243348,126.13325
Lyxor ETF Pan Africa ,FR0010636464,Swap-based,Distributing,1.09083531,4.87227759,-0.7761138831172385,8.367507798204365e-05,51.027708173,100.7611
Lyxor ETF Private Equity Privex TR,FR0010413518,Full Replication,Capitalizing,0.02251195,0.12295515,-0.8169092551227013,1.7268318640857599e-06,10.7207685,78.7531
Lyxor ETF PRIVEX ,FR0010407197,Swap-based,Distributing,0.123980633,0.393617411,-0.6850224874834105,9.510224906945976e-06,40.888765107,101.58345
Lyxor ETF Russia (DJ Rusindex Titans 10),FR0010326140,Swap-based,Distributing,14.1980212,18.689777541,-0.24033225281287485,0.0010890924782226833,544.94603163,44.1154
Lyxor ETF Short Strategy Europe,FR0010589101,Swap-based,Distributing,3.64903055,8.8040188,-0.5855267199111387,0.00027990743701733457,26.555496,115.574
Lyxor ETF South Africa (FTSE JSE Top 40),FR0010464446,Swap-based,Distributing,5.498021641,3.752945752,0.4649883063377678,0.00042173863033241805,127.58194,59.7726
Lyxor ETF Turkey (DJ Turkey Titans 20),FR0010326256,Swap-based,Distributing,5.503174498,11.538280928,-0.5230507445311527,0.00042213389230033626,144.18493362,86.794
Lyxor ETF World Water,FR0010527275,Swap-based,Distributing,1.46906016,0.87659758,0.6758660912570622,0.00011268770117857069,48.004789079999995,85.27315
Market Access AMEX Gold Bugs Indexfonds,LU0259322260,Swap-based,Capitalizing,29.53680926,18.81915464,0.5695077608438206,0.0022656901509461123,100.91670090000001,87.83655
Market Access DAXglobal Asia Index Fund,LU0259323235,Swap-based,Capitalizing,1.144081495,0.64274907,0.7799815641895833,8.775945134370292e-05,18.978451739999997,250.14105
Market Access DAXglobal BRIC Index Fund,LU0269999792,Swap-based,Capitalizing,2.153701035,4.108205064,-0.4757561997396924,0.0001652046834215819,45.236058920000005,133.47105
Market Access DAXglobal Russia Index Fund,LU0269999958,Swap-based,Capitalizing,2.991232108,3.655703179,-0.18176286160676824,0.0002294494664820603,27.69759904,90.28155
Market Access DJ Turkey Titans 20 Index Fund,LU0269999362,Swap-based,Capitalizing,0.691989961,0.10136523,5.826699460949282,5.308071110153773e-05,6.5315,118.00745
Market Access FTSE/JSE Africa Top 40 Index Fund,LU0270000028,Swap-based,Capitalizing,0.22718118,0.54364741,-0.5821166884617366,1.7426464635209412e-05,9.73045766,91.3698
Market Access Jim Rogers International Commodity Index Fund,LU0249326488,Swap-based,Capitalizing,8.550030165,8.845884955,-0.03344547114336738,0.0006558500941862623,196.389704,55.3009
Market Access RICI-Agriculture Indexfonds,LU0259321452,Swap-based,Capitalizing,5.76934198,5.05170132,0.14205920234413227,0.000442550892564688,113.67364393999999,51.21835
Market Access RICI-Metals Indexfonds,LU0259320728,Swap-based,Capitalizing,2.08730093,4.38378247,-0.5238584614350172,0.00016011130781028922,34.71655735,51.3634
Market Access South-East Europe Traded Index Fund,LU0259329869,Swap-based,Capitalizing,0.113032988,0.217713847,-0.48081856272559453,8.670460149885875e-06,4.881707639999999,320.746
MSCI Europe Source ETF,IE00B60SWY32,Swap-based,Capitalizing,1.11207823,2.38952924,-0.534603631801551,8.530456592698955e-05,90.7553552,20.69145
MSCI Japan Source ETF,IE00B60SX287,Swap-based,Capitalizing,2.382876,0.2555,8.326324853228963,0.00018278408600610872,64.1554320444044,22.4213
MSCI USA Source ETF,IE00B60SX170,Swap-based,Capitalizing,1.31375991,0,,0.00010077503167635144,180.96943073045762,18.4237
MSCI World Source ETF,IE00B60SX394,Swap-based,Capitalizing,13.21360685,3.50799029,2.7667170538262806,0.0010135806692926142,184.7313943816152,28.2542
PowerShares Dynamic US Market Fund,IE00B23D9240,Full Replication,Distributing,0.007259,0,,5.568186008497056e-07,19.647005309999997,76.87215
PowerShares EQQQ Fund,IE0032077012,Full Replication,Distributing,19.97926288,7.007126815,1.8512774789848012,0.0015325561651536106,514.96,19.5944
PowerShares EuroMTS Cash 3 Months Fund,IE00B3BPCH51,Swap-based,Capitalizing,5.55398854,3.54545721,0.566508410913807,0.0004260317024353353,95.5396011,5.7618
PowerShares FTSE RAFI Asia Pacific Ex-Japan Fund,IE00B23D9463,Full Replication,Distributing,0.00010104,0.000188062,-0.4627303761525454,7.750509909058308e-09,1.798804497,69.4329
PowerShares FTSE RAFI Developed 1000 Fund,IE00B23D8W74,Full Replication,Distributing,0.00266527,0.02256521,-0.881885876532946,2.044457793479398e-07,4.082508164999999,49.37575
PowerShares FTSE RAFI Developed Europe Mid-Small Fund,IE00B23D8Y98,Full Replication,Distributing,0.53656741,0.565734205,-0.05155565059036882,4.115866021459572e-05,4.594807658,47.73055
PowerShares FTSE RAFI Emerging Markets Fund,IE00B23D9570,Full Replication,Distributing,0.06184314,0.652088655,-0.9051614538517005,4.743822935246241e-06,6.3100063099999995,103.77025
PowerShares FTSE RAFI Europe Fund,IE00B23D8X81,Full Replication,Distributing,0.20474027,0.056895434,2.5985360442105074,1.5705082060750925e-05,10.212006808,38.51485
PowerShares FTSE RAFI US 1000 Fund,IE00B23D8S39,Full Replication,Distributing,0.16118091,0.0224142,6.1910177476778125,1.236375930429568e-05,19.99200588,36.5138
PowerShares Global Clean Energy Fund,IE00B23D9133,Full Replication,Distributing,0.849470527,0.87699494,-0.03138491654239184,6.516062685042045e-05,7.482004988000001,52.9346
PowerShares Global Listed Private Equity Fund,IE00B23D8Z06,Swap-based,Distributing,0.013669938,0.026599054,-0.4860742791830116,1.048584619212319e-06,2.501505003,60.53125
PowerShares Palisades Global Water Fund,IE00B23D9026,Full Replication,Distributing,0.080737784,0.277605509,-0.7091636102942034,6.193180868244352e-06,4.917507025000001,44.8052
Russell 2000 Source ETF,IE00B60SX402,Swap-based,Capitalizing,0.2039,0.9524344,-0.7859170143371554,1.5640627181878355e-05,29.853329699569603,20.8336
UBS-ETF DJ EURO STOXX 50,LU0136234068,Full Replication,Distributing,15.2647721,25.09405819,-0.39169774835052296,0.001170920105112498,412.49711989172965,14.61675
UBS-ETF DJ EURO STOXX 50 I,LU0155367302,Full Replication,Distributing,12.16998461,8.93959842,0.36135696909750004,0.000933527180452218,382.7133069712402,10.0944
UBS-ETF EMU Values,LU0446734369,Full Replication,Distributing,0.11905248,0,,9.132199385767677e-06,90.59367215077962,20.012
UBS-ETF FTSE 100,LU0136242590,Full Replication,Distributing,1.2710093,2.132358,-0.40394188030340117,9.749574598332604e-05,177.72732518953896,39.82795
UBS-ETF MSCI Canada,LU0446734872,Full Replication,Distributing,0.30102846,0.97710096,-0.6919167288506195,2.3091093251569304e-05,13.85254433422867,47.35335
UBS-ETF MSCI Canada I,LU0446734955,Full Replication,Distributing,0,0.96636546,-1,0,0,39.2667894737
UBS-ETF MSCI EMU,LU0147308422,Full Replication,Distributing,8.760862115,12.38542017,-0.2926471613598879,0.0006720224528325517,209.46691099001603,15.51875
UBS-ETF MSCI EMU I,LU0446735093,Full Replication,Distributing,0,0,,0,0,20
UBS-ETF MSCI Europe,LU0446734104,Full Replication,Distributing,0,0,,0,12.910780132954818,19.9964736842
UBS-ETF MSCI Europe I,LU0446734286,Full Replication,Distributing,0,0,,0,17.219523035929,20
UBS-ETF MSCI Japan,LU0136240974,Full Replication,Distributing,3.66501315,2.611358487,0.40348909130835864,0.00028113341979319086,220.0964959772586,30.2747
UBS-ETF MSCI Japan I,LU0258212462,Full Replication,Distributing,0,1.011889,-1,0,184.0125851173501,35
UBS-ETF MSCI Pacific ex Japan,LU0446734526,Full Replication,Distributing,0.06645366,0.14902625,-0.554080841462494,5.09748367303238e-06,12.700312221402212,40.07025
UBS-ETF MSCI USA,LU0136234654,Full Replication,Distributing,10.41933611,12.1324837,-0.14120337041952924,0.000799239585969557,305.6728750774908,17.4365
UBS-ETF MSCI USA I,LU0446735259,Full Replication,Distributing,0,0,,0,19.651593697416978,20
UBS-ETF MSCI World,LU0340285161,Full Replication,Distributing,2.53515875,2.36509608,0.07190518450311756,0.00019446529110165155,98.6434631512915,22.8688
UBS-ETF MSCI World I,LU0446735416,Stratefied Sampling,Distributing,0,0,,0,8.4314769298893,30
Xmtch (IE) on iBoxx EUR Govt 1-3,IE00B3VTMJ91,Full Replication,Capitalizing,0,0,,0,38.2322695,17.939
Xmtch (IE) on iBoxx EUR Govt 3-7,IE00B3VTML14,Full Replication,Capitalizing,0,0.0290612,-1,0,43.903663800000004,21.8365
Xmtch (IE) on iBoxx EUR Govt 7-10,IE00B3VTN290,Full Replication,Capitalizing,0,1.2295284,-1,0,9.61878122,31.7556
Xmtch (IE) on iBoxx EUR Inflation Linked,IE00B3VTQ640,Full Replication,Capitalizing,1.16403724,0,,8.929020351477518e-05,21.8874184,43.71445
Xmtch (IE) on iBoxx USD Govt 1-3,IE00B3VWN179,Full Replication,Capitalizing,0,0,,0,12.16987398,13.56115
Xmtch (IE) on iBoxx USD Govt 3-7,IE00B3VWN393,Full Replication,Capitalizing,0,0,,0,47.50557628,18.8848
Xmtch (IE) on iBoxx USD Govt 7-10,IE00B3VWN518,Full Replication,Capitalizing,0,0,,0,12.42069598,33.73195
Xmtch (IE) on iBoxx USD Inflation Linked,IE00B3VTPS97,Full Replication,Capitalizing,0,0,,0,19.083488600000003,73.9363
Xmtch (IE) on MSCI EMU Small Cap,IE00B3VWMM18,Full Replication,Capitalizing,0.2889564,0.58529336,-0.5063050091666852,2.216507760773769e-05,21.850450799999997,44.71865
Xmtch (IE) on MSCI Japan Large Cap,IE00B3VWM213,Full Replication,Capitalizing,0.0013861,0,,1.0632404775282779e-07,410.81599346,78.5495
Xmtch (IE) on MSCI Japan Small Cap,IE00B3VWMK93,Full Replication,Capitalizing,0.1643814,0.02599273,5.32412986246539,1.2609260387617552e-05,16.75188616,208.50145
Xmtch (IE) on MSCI UK Large Cap,IE00B3VWKZ07,Full Replication,Capitalizing,0,0.00286244302117593,-1,0,34.06847364,70.66245
Xmtch (IE) on MSCI UK Small Cap,IE00B3VWLG82,Full Replication,Capitalizing,0,0,,0,9.49188828,93.80455
Xmtch (IE) on MSCI USA Large Cap,IE00B3VWLJ14,Full Replication,Capitalizing,0.378795340633498,0,,2.9056384017072875e-05,85.25395805,17.2389
Xmtch (IE) on MSCI USA Small Cap,IE00B3VWM098,Full Replication,Capitalizing,0,0,,0,23.656868560000003,76.77565
Xmtch (Lux) on MSCI Emerging Markets,LU0254097446,Full Replication,Distributing,0.485886735151874,2.8864069555916,-0.8316638150380682,3.7271080319423885e-05,301.22438244,58.29
XMTCH (Lux) on MSCI EMU Large Cap,LU0154139132,Full Replication,Distributing,3.674157807,5.62153338,-0.3464135924067038,0.00028183488213180365,887.42540544,22.3646
Total,573,,,13036.561617953783,13053.483298991605,-0.0012963345223822031,1,124478.92299177975,
,,,,,,,,,
"* Xetra Liquidity Measure (XLM) with round trip of 100,000 EUR",,,,,,,,,
,,,,,,,,,
Data is provided with the condition of no liability.,,,,,,,,,
